NOME,REGIAO
PABLO FRANK DE VASCONCELOS SANTANA,CRECI 15ª Região / CE
LUIS ANTÔNIO SATTLER,CRECI 17ª Região / RN
CLEMILTON DE OLIVEIRA LOPES,CRECI 15ª Região / CE
EMANOEL CARLOS DA CONCEIÇÃO ARAÚJO,CRECI 15ª Região / CE
LEANDRO DA SILVA CAETANO,CRECI 26ª Região / AC
DIRCE KONZEN,CRECI 19ª Região / MT
CAROLINE GURGEL BARRETO,CRECI 15ª Região / CE
NILSON DA ROCHA SENDINO,CRECI 19ª Região / MT
MARLI RICHCIK,CRECI 14ª Região / MS
VALQUIRIA MATIAS DOS SANTOS,CRECI 15ª Região / CE
ANAXIMANDRO GABRIEL SAMPAIO DE OLIVEIRA,CRECI 15ª Região / CE
CHERISVALDO DE MELO SANTANA,CRECI 21ª Região / PB
ERIKA HELENA BEZERRA DA SILVA,CRECI 20ª Região / MA
LUCIANO DOS SANTOS LIMA JUNIOR,CRECI 16ª Região / SE
JOÃO JOSÉ BEZERRA DINIZ,CRECI 15ª Região / CE
EMERSON CARLOS PINTO VIEIRA,CRECI 19ª Região / MT
CESAR AUGUSTO SOUZA CERQUEIRA,CRECI 21ª Região / PB
SANDRA FERNANDES DA SILVA,CRECI 15ª Região / CE
WALDOVINO PINTO,CRECI 15ª Região / CE
ANTONIA EURIVANDA DA SILVA BARROS,CRECI 15ª Região / CE
DANIELE CRISTINA BELARMINO MONTEIRO,CRECI 15ª Região / CE
LUCIO MONTE CAMPELO,CRECI 15ª Região / CE
PATRICIA BOMFIM PINA,CRECI 16ª Região / SE
IVALNIZIO CARNEIRO RODRIGUES JUNIOR,CRECI 15ª Região / CE
AURELINA DUARTE DA NOBREGA,CRECI 15ª Região / CE
WILLY SHIGUEKI SAITO,CRECI 19ª Região / MT
ANTONIO JOSENEUDO DOS REIS MAIA,CRECI 15ª Região / CE
BRUNO DE SOUSA ARRUDA,CRECI 15ª Região / CE
ANA PAULA BEZERRA DE MELO,CRECI 7ª Região / PE
JORLENE RODRIGUES CORDEIRO,CRECI 15ª Região / CE
MARCOS COMERCINDO DA SILVA,CRECI 7ª Região / PE
MARIA AUXILIADORA DOS ANJOS PEQUENO,CRECI 21ª Região / PB
PAULO MÁRIO GOMES DE MELO SOBRINHO,CRECI 7ª Região / PE
SUELY COUTINHO DUARTE FARIAS,CRECI 19ª Região / MT
ALCIDES AMANTINO ZIMERMAN LANDFELDT,CRECI 14ª Região / MS
MILENA FERREIRA ARRUDA,CRECI 20ª Região / MA
SANAELI DE JESUS SERRA PINHEIRO,CRECI 20ª Região / MA
ALESSANDRO SOUZA LIMA,CRECI 15ª Região / CE
ALINE BARROS DE SOUZA,CRECI 15ª Região / CE
ANTONIO DIOGENES FREIRE,CRECI 15ª Região / CE
CARLOS ALBERTO MENEZES DE SANTANA,CRECI 16ª Região / SE
PAULO HERÔNCIO DE LIRA,CRECI 17ª Região / RN
EDMAR VIANA PEREIRA JUNIOR,CRECI 15ª Região / CE
FELIPE DE OLIVEIRA SOARES,CRECI 16ª Região / SE
IVANILDO DE OLIVEIRA VERAS,CRECI 15ª Região / CE
JOSE CARLOS DA CRUZ,CRECI 20ª Região / MA
LUCIANO MONTEIRO REIS E SILVA,CRECI 19ª Região / MT
LEONARDO CHRISPIM BEZERRA,CRECI 15ª Região / CE
LILIA DA SILVA CARNEIRO,CRECI 20ª Região / MA
LEONARDO PRACIANO LOPES BEZERRA,CRECI 15ª Região / CE
EDNIR VIEIRA DE MOURA,CRECI 15ª Região / CE
HENRIQUE EDUARDO GOMES CABRAL,CRECI 17ª Região / RN
LUIZ CARLOS GARCIA JÚNIOR,CRECI 22ª Região / AL
MARTA ROCHA SILVA,CRECI 16ª Região / SE
MANUELA RODRIGUES BOTELHO,CRECI 28ª Região / AP
RODYNELE DA SILVA MOTA,CRECI 15ª Região / CE
SANDRA MARIA ALVES ABREU,CRECI 15ª Região / CE
SHELLDSON BEZERRA DA COSTA,CRECI 19ª Região / MT
VANUSA FERREIRA DE SOUSA FONTES,CRECI 15ª Região / CE
YANDERSON CARVALHO MENDONÇA,CRECI 20ª Região / MA
ADALBERTO CARREIRO DE MELO,CRECI 15ª Região / CE
CARLA DANIELLA MACHADO FRANÇA,CRECI 20ª Região / MA
CARLOS RONE RABELO,CRECI 15ª Região / CE
CRISTIANO SANTOS MOREIRA,CRECI 20ª Região / MA
TEREZA CRISTINA FONTAN RAPOSO,CRECI 22ª Região / AL
LIVIA MARIA SILVA OLIVEIRA TAVARES,CRECI 16ª Região / SE
MARCOS MCGREGOR QUEIROZ ALMEIDA,CRECI 22ª Região / AL
FRANCISCO HERMANDO DE AZEVEDO ARAUJO,CRECI 15ª Região / CE
HENRIQUE DOUGLAS LOPES LIMA,CRECI 15ª Região / CE
JOSÉ CLAUDIO SERAFIM,CRECI 15ª Região / CE
JAMES ALVARO TREVISAN DE ALMEIDA,CRECI 19ª Região / MT
TÚLIO NUNES DE FRANÇA E SILVA,CRECI 22ª Região / AL
MARCELO DE MORAIS DO MONTE,CRECI 15ª Região / CE
MARCELO FONSECA DE ALMEIDA,CRECI 23ª Região / PI
RENILTON RODRIGUES DANTAS,CRECI 22ª Região / AL
PAULO WILTON XAVIER VIEIRA,CRECI 15ª Região / CE
LUCIANO DE OLIVEIRA SA,CRECI 16ª Região / SE
ROGERSON REIS DE FREITAS,CRECI 15ª Região / CE
DANIEL PEDREIRO DA TRINDADE,CRECI 27ª Região / RR
ANTONIO PAULO SOUZA FREITAS,CRECI 20ª Região / MA
ANDRE GUSTAVO MENDES CHAGAS,CRECI 28ª Região / AP
ROBSON LUIZ COSTA DE OLIVEIRA,CRECI 22ª Região / AL
CARLOS ROBERTO CHAGAS DA SILVA,CRECI 7ª Região / PE
SILVIO ALVIM LOTT,CRECI 21ª Região / PB
ANTONIO PAULO MIRANDA BARBOSA JUNIOR,CRECI 16ª Região / SE
FRANCISCA DAS CHAGAS DA SILVA LIMA,CRECI 20ª Região / MA
MARCELO DOS SANTOS PIRES,CRECI 28ª Região / AP
WALTER DIONISIO COSTA JURNIOR,CRECI 22ª Região / AL
ISAQUE SOBREIRA CAMILO TELES DE MENEZES,CRECI 15ª Região / CE
JANIERE ANDREA DOS REIS OLIVEIRA,CRECI 20ª Região / MA
PAULO SÉRGIO DE QUEIROZ SILVA,CRECI 22ª Região / AL
JACQUELINE MICHELLE HERMES HOFF,CRECI 20ª Região / MA
REINALDO RODRIGUES MARQUES,CRECI 20ª Região / MA
YGOR BANTIM MARQUES FERREIRA,CRECI 27ª Região / RR
ALLISON JACKSON ANCHIETA PEREIRA,CRECI 20ª Região / MA
CRISTIANN HUYGHENS TORRES DA SILVA,CRECI 15ª Região / CE
ANTONIO CLAUDIO ARRUDA JUNIOR,CRECI 15ª Região / CE
DELAIAS FERREIRA DA SILVA GALVAO,CRECI 19ª Região / MT
CARLOS HENRIQUE FERREIRA MADEIRA,CRECI 20ª Região / MA
EDNA TARGINO UTRAGO,CRECI 19ª Região / MT
JOSE CARLOS SANTOS VIEIRA,CRECI 16ª Região / SE
IVANICE MIRANDA DE SOUSA,CRECI 15ª Região / CE
EVANIO ALVES PIRES,CRECI 21ª Região / PB
MARCOS AURELIO CARNEIRO DA PENHA,CRECI 15ª Região / CE
ROGEL SANDRO FERREIRA DA COSTA,CRECI 21ª Região / PB
PALOMA DE MELO E SILVA DE CARVALHO,CRECI 15ª Região / CE
EMILIANA BEZERRA NUNES,CRECI 16ª Região / SE
RAIMUNDO DJALMA ABREU DIAS,CRECI 15ª Região / CE
PEDRO DE OLIVEIRA TAVARES,CRECI 21ª Região / PB
REGINA MARTA SANTOS LIMA,CRECI 15ª Região / CE
FRANCISCO AUDICLECIO BATISTA,CRECI 15ª Região / CE
CLAUDIA CRISTINA MARTINS DE OLIVEIRA,CRECI 19ª Região / MT
GESSIA FLAVIA MARIA DE SOUZA,CRECI 15ª Região / CE
GEVOA PEREIRA DA SILVA ARRAES,CRECI 15ª Região / CE
CLEBYS ROBERTO VILELA SANTOS,CRECI 19ª Região / MT
MARIA ELIZABETE DE ANDRADE DE AZEVEDO LINS,CRECI 21ª Região / PB
RODYNEI RODRIGUES PEREIRA,CRECI 15ª Região / CE
SILVANA DOS SANTOS VERAS RUFINO,CRECI 15ª Região / CE
ROBSON GOMES BARBOSA,CRECI 15ª Região / CE
GILBERTO FIRMINO DOS SANTOS,CRECI 19ª Região / MT
JOAQUIM MONTEIRO LIMA NETO,CRECI 15ª Região / CE
DAGOBERTO JOSE THOMY DULTRA JUNIOR,CRECI 15ª Região / CE
ASPAZIA FONTENELE TEIXEIRA SILVA,CRECI 15ª Região / CE
FABIO LUIZ BARRETO MOREIRA,CRECI 21ª Região / PB
CARLOS JOSE MACEDO PARENTE,CRECI 15ª Região / CE
DANIEL CUNHA DE MORAES,CRECI 15ª Região / CE
ADRIANA SANTOS DAS VIRGENS HEAZLEWOOD,CRECI 15ª Região / CE
EVANIA DIAS,CRECI 21ª Região / PB
ARIVAN GONZAGA BECHARA,CRECI 21ª Região / PB
FRANCISCO ALLAN GOUVEIA PINTO,CRECI 15ª Região / CE
BIANCA MAYNARD BARRETO,CRECI 16ª Região / SE
NELSA ROZANE NUNES GOMES,CRECI 21ª Região / PB
WESLEY SILVA PEREIRA,CRECI 19ª Região / MT
ANTONIO JOSE GUALBERTO DE SOUSA,CRECI 15ª Região / CE
CARLOS EDUARDO PACHECO DOS SANTOS,CRECI 20ª Região / MA
YTIOLE ANTUNES,CRECI 26ª Região / AC
JOSÉ ROBERTO LIMA DA CRUZ,CRECI 28ª Região / AP
ALEX SANDRO RIBEIRO CASSIANO,CRECI 21ª Região / PB
ROBERTO MORI FILHO,CRECI 19ª Região / MT
DERINEIDE VASCONCELOS DE CARVALHO,CRECI 21ª Região / PB
PAULO ROBERTO VITAL DOS SANTOS,CRECI 20ª Região / MA
DANILO DUARTE MAIA,CRECI 15ª Região / CE
JOSE EDILSON LOPES ETELVINO FILHO,CRECI 15ª Região / CE
EDSON CAETANO DE LIMA,CRECI 17ª Região / RN
IMCOL IMOVEIS E COLONIZACAO LTDA,CRECI 19ª Região / MT
FERNANDO RABELLO NETO,CRECI 21ª Região / PB
FLÁVIO HENRIQUE PEREIRA PASCHOAL,CRECI 17ª Região / RN
RANIERY LOUZADA,CRECI 17ª Região / RN
ASSUERIO MONTEIRO DOS SANTOS,CRECI 15ª Região / CE
ROBSON MENEZES FERREIRA,CRECI 22ª Região / AL
MARCELO HENRIQUE ARAÚJO DA COSTA,CRECI 17ª Região / RN
MARIA DE FATIMA GUIMARAES DE ASSIS,CRECI 17ª Região / RN
MARIA APARECIDA PEREIRA DA SILVA SANTOS,CRECI 21ª Região / PB
GOTHARDO AUGUSTO DE MORAES NETO,CRECI 15ª Região / CE
GUILHERME BRIGIDO NUNES NETO,CRECI 15ª Região / CE
JOÃO BOSCO ISMERIM BRÁZ,CRECI 16ª Região / SE
DENNIS JOSÉ DA SILVA,CRECI 17ª Região / RN
JANICE ALVES DE OLIVEIRA,CRECI 21ª Região / PB
ELEANDRO SMANGORGEUSKI,CRECI 19ª Região / MT
CRISTIANE COSTA DA ROCHA,CRECI 17ª Região / RN
PÉRSIO SOUTO LOPES,CRECI 17ª Região / RN
NEOMARO REGIS HOLANDA DE ANDRADE,CRECI 15ª Região / CE
PAULO EUGÊNIO DE LIMA LOPES,CRECI 15ª Região / CE
FABIO LIEGE DE JESUS SOUZA,CRECI 16ª Região / SE
IZABEL CRISTINA BEZERRA,CRECI 17ª Região / RN
JOSE JOAQUIM DE LIMA NETTO,CRECI 15ª Região / CE
HELKRITON MORAES PINTEL,CRECI 19ª Região / MT
SIMONE DO SOCORRO RAIOL DE SOUZA,CRECI 15ª Região / CE
FÁBIA CRISTIANE PIMENTA MOURA,CRECI 15ª Região / CE
MARCIA ADRIANA MOURA MELO DE VASCONCELOS,CRECI 23ª Região / PI
MARCELO CREMA,CRECI 17ª Região / RN
EDSON ALVES PERROT FILHO,CRECI 19ª Região / MT
SERGIO APARECIDO OLEA,CRECI 19ª Região / MT
ANA ERICA SOARES DA JUSTA,CRECI 15ª Região / CE
VINICIUS PEREIRA LOPES,CRECI 26ª Região / AC
FRANCISCO CÍCERO DO NASCIMENTO,CRECI 15ª Região / CE
HARLLEN GOMES LIMA,CRECI 23ª Região / PI
ADELIA MARIA RIBEIRO CALDAS,CRECI 23ª Região / PI
MAURICIO BELUCCO,CRECI 15ª Região / CE
LENIR FATIMA DE MAGALHAES,CRECI 19ª Região / MT
DAILTON DAMASCENO LIMA,CRECI 15ª Região / CE
DAVID CAMPOS NEGREIROS,CRECI 15ª Região / CE
EDSON DO ESPIRITO SANTO,CRECI 9ª Região / BA
FRANCISCA MARIA DO NASCIMENTO COSTA,CRECI 23ª Região / PI
HIDEMBURGO TELES PINTO NETO,CRECI 20ª Região / MA
JOSE MAURO MARQUES DE AGUIAR FILHO,CRECI 15ª Região / CE
VALMIR SOARES COSTA,CRECI 19ª Região / MT
JANNETTE DANYELLE DE OLIVEIRA SANTOS,CRECI 16ª Região / SE
CARLA LACERDA LEAL,CRECI 9ª Região / BA
EURISVALDO GUEDES BRITO,CRECI 20ª Região / MA
RAIMUNDO VIEIRA DA SILVA,CRECI 15ª Região / CE
SAMUEL CARVALHO CORREA,CRECI 20ª Região / MA
ILNAYRA VIEIRA DE SOUZA OLIVEIRA,CRECI 27ª Região / RR
DAIANA PORTELA DE CARVALHO,CRECI 20ª Região / MA
CARLA PATRICIA VIANA DE SOUZA,CRECI 7ª Região / PE
FERNANDA MESQUITA OLIVEIRA,CRECI 23ª Região / PI
FRANCISCO DAS CHAGAS SILVA DE SOUSA,CRECI 15ª Região / CE
CHRISTIANE CASTRO ARAÚJO,CRECI 17ª Região / RN
DILZA FRAGA ESPIUCA,CRECI 7ª Região / PE
MAELY CASTELO BRANCO,CRECI 20ª Região / MA
JANDERSON DOS SANTOS LYRA,CRECI 16ª Região / SE
TACIO CAETANO CRUZ QUEIROZ,CRECI 16ª Região / SE
OLAVO VIEIRA DE MACEDO,CRECI 15ª Região / CE
PAULO FERNANDO COSTA OLIVEIRA,CRECI 20ª Região / MA
MICHELANGELO TEOFILO MENDES DA SILVA,CRECI 7ª Região / PE
JOSE ARIZANO MEDEIROS SANTOS,CRECI 21ª Região / PB
ROSIANE FONTENELLE MEIRELES,CRECI 15ª Região / CE
JULIANA FLAVIA BORGES SIMÕES,CRECI 7ª Região / PE
KADJA KARINE AGUIAR DE SOUZA SILVA,CRECI 16ª Região / SE
JOSE DO CARMO FERREIRA ROCHA,CRECI 19ª Região / MT
FABIANA MARIA CAVALCANTE NEVES,CRECI 15ª Região / CE
JOSE JURANDIR COSTA JUNIOR,CRECI 15ª Região / CE
MARIA AUXILIADORA AQUINO DE FARIAS,CRECI 19ª Região / MT
LIANA MARTINS FLORÊNCIO CAPISTRANO,CRECI 15ª Região / CE
JOSE CARLOS DE OLIVEIRA JUNIOR,CRECI 19ª Região / MT
NEYLANO CAVALCANTE VIEIRA,CRECI 15ª Região / CE
TIAGO SOBREIRA CAMILO TELES DE MENEZES,CRECI 15ª Região / CE
ILSON PEREIRA DE OLIVEIRA,CRECI 19ª Região / MT
MÁRCIO AUGUSTO MELO CAVALCANTE,CRECI 7ª Região / PE
KATIA PEIXOTO PEREIRA,CRECI 15ª Região / CE
RICARDO DE OLIVEIRA COTRIM DIAS,CRECI 19ª Região / MT
BRUNO ALVES FILHO,CRECI 15ª Região / CE
DAVID DE ALMEIDA OLIVEIRA,CRECI 15ª Região / CE
CLEDISON PEREIRA DA ROSA,CRECI 19ª Região / MT
MANUEL DE JESUS DO NASCIMENTO,CRECI 15ª Região / CE
OLAVO BRASIL DE ARAUJO,CRECI 15ª Região / CE
VICTOR TAVARES DE OLIVEIRA,CRECI 15ª Região / CE
ANGELO MARINO DE CASTRO MAIA,CRECI 15ª Região / CE
JOAO PAULO BERNARDES TEIXEIRA,CRECI 19ª Região / MT
ERINEUSA FERREIRA CRISPIM,CRECI 15ª Região / CE
ANDREA BATISTA COUTO,CRECI 19ª Região / MT
FRANCISCO CLAUDEMIR DE LIMA,CRECI 15ª Região / CE
FRANCISCO JACINTO NETO,CRECI 15ª Região / CE
HONORIO MATOS CAVALCANTE NETO,CRECI 15ª Região / CE
HALISON YURI SERRÃO DA COSTA,CRECI 15ª Região / CE
ZULEICA MARIA DA SILVA LEITE,CRECI 15ª Região / CE
CLAUDIO ALMEIDA DO NASCIMENTO JUNIOR,CRECI 15ª Região / CE
SERGIO DAUZACKER MIRANDA,CRECI 19ª Região / MT
MARCOS LOPES CASTELO BRANCO,CRECI 20ª Região / MA
ROMULO DE SOUSA NEVES,CRECI 20ª Região / MA
SAULO HENRIQUE PINTO PEREIRA,CRECI 20ª Região / MA
EMERSON BARROS DE AGUIAR,CRECI 21ª Região / PB
GEORGE ALBERTO MENDES CAMPOS,CRECI 21ª Região / PB
WILTON PAULINO SOARES MAIA,CRECI 21ª Região / PB
DANIEL DE CARVALHO MOREIRA,CRECI 15ª Região / CE
LUIZ GERALDO DA SILVA DE SANTANA,CRECI 15ª Região / CE
CRISTIANE CLEIDE MORAES COSTA MARQUES,CRECI 19ª Região / MT
NIRLEY ACÁCIO NEVES CAVALCANTE,CRECI 15ª Região / CE
ELIANE ALVES MOREIRA D ´ERI,CRECI 15ª Região / CE
LUCELINA MEDEIROS ROCHA,CRECI 15ª Região / CE
LUIZ HENRIQUE ALMEIDA LIMA,CRECI 15ª Região / CE
CELIA LOPES DA SILVA,CRECI 23ª Região / PI
FERNANDO FIGUEIREDO DA SILVA JUNIOR,CRECI 21ª Região / PB
RINALDO JOSE MONTE BORGES,CRECI 23ª Região / PI
DOUGLAS DO NASCIMENTO MENDONÇA,CRECI 26ª Região / AC
HENRIQUE DOS SANTOS MATOS,CRECI 15ª Região / CE
JONATHAN ALMEIDA FARIAS,CRECI 15ª Região / CE
JORGE RODRIGUES DA SILVA,CRECI 20ª Região / MA
LUCELMA CRAVO DA COSTA MATTANA,CRECI 15ª Região / CE
HEACKEL JANNIERE DE SOUZA RAMALHO,CRECI 21ª Região / PB
FRANCISCO ARAÚJO BEZERRA,CRECI 17ª Região / RN
DENISE SANTOS SILVA PRATA,CRECI 16ª Região / SE
VICENTE KILLIAM FERREIRA DA SILVA,CRECI 21ª Região / PB
MARIA VERÔNICA VIANA DE ALMEIDA,CRECI 15ª Região / CE
POLIANA COSTA ALVES FIGUEIREDO,CRECI 15ª Região / CE
SILVIA HELENA SCHURING,CRECI 19ª Região / MT
FRANCISCO ABELARDO MELO FILHO,CRECI 15ª Região / CE
WANDESON DAMASCENO MEDEIROS,CRECI 26ª Região / AC
AGATHA KELLY NASCIMENTO E SILVA,CRECI 20ª Região / MA
ADJANE MARIA DOS SANTOS,CRECI 15ª Região / CE
ADRIANO ALVES DE OLIVEIRA,CRECI 15ª Região / CE
LUCIA MARIA MOURA MELLO,CRECI 7ª Região / PE
FABRICIO MARANHÃO CANDOIA DE ARAUJO,CRECI 15ª Região / CE
FERNANDA MARCIA HABIBE JANSEN PEREIRA,CRECI 20ª Região / MA
KELMA SOUZA,CRECI 20ª Região / MA
CYBELLE MEDEIROS NAPOLES SILVA,CRECI 17ª Região / RN
JANILSON DA CRUZ SANTOS,CRECI 16ª Região / SE
MARCIA ANDREIA FONSECA SANTOS,CRECI 20ª Região / MA
MARIA IVONE LISBOA DOS SANTOS,CRECI 20ª Região / MA
CRISTIANE APARECIDA PORTILHO CHAGAS,CRECI 19ª Região / MT
PRISCILA FONSECA GOIABEIRA,CRECI 20ª Região / MA
SILVANA DOS SANTOS ROCHA,CRECI 15ª Região / CE
SIMONE FERREIRA SOUZA,CRECI 7ª Região / PE
ERIKA SANTOS SILVEIRA,CRECI 16ª Região / SE
ODILSE MARIA ANTUNES DOS SANTOS,CRECI 19ª Região / MT
KELSON RICARDO DE SOUZA CARVALHO,CRECI 15ª Região / CE
CRISTIAN QUEIROZ DE JESUS,CRECI 19ª Região / MT
JOSE RICARDO OLIVEIRA SANTANA,CRECI 16ª Região / SE
PAULO HENRIQUE MACHADO LEITÃO,CRECI 20ª Região / MA
ANTONINO DOS SANTOS FURTADO,CRECI 15ª Região / CE
CICERO AILTON DOS SANTOS SILVA,CRECI 15ª Região / CE
GEÓRGIA EMANOELA ALVES FAGUNDES DE MENEZES,CRECI 7ª Região / PE
GEILSON REGE DA SILVA,CRECI 26ª Região / AC
EUDER SIMÕES FERREIRA JUNIOR,CRECI 20ª Região / MA
WAINER SANTOS NEVES,CRECI 20ª Região / MA
MARCIO JERONIMO DA SILVA,CRECI 7ª Região / PE
IVAN MOREIRA DA SILVA,CRECI 19ª Região / MT
JOSE ALZIR FRANCA FILHO,CRECI 15ª Região / CE
MAURO CARLOS DE SOUSA,CRECI 19ª Região / MT
PAULA LUIZA BARROS BEVILAQUA,CRECI 15ª Região / CE
CELSO ALENCAR FERNANDES,CRECI 19ª Região / MT
DHIANCARLO LIMA DA SILVA,CRECI 15ª Região / CE
ROOSEVELT SOUSA BARBOSA,CRECI 20ª Região / MA
ANDRÉ LUIZ RODRIGUES DA SILVA,CRECI 22ª Região / AL
MISAEL DE LIMA ARAÚJO,CRECI 26ª Região / AC
DAYSA REGINA SILVA OLIVEIRA,CRECI 16ª Região / SE
FRANCISCO EDSON SANTOS FARIAS,CRECI 15ª Região / CE
JARDEL EUCLIDES QUEIROZ CARVALHO,CRECI 15ª Região / CE
JOSÉ STENIO LACERDA DA CRUZ FILHO,CRECI 15ª Região / CE
MARCIO SERGIO BRITTO SILVA,CRECI 20ª Região / MA
RAIMUNDA DA SILVA GOMES,CRECI 15ª Região / CE
CARLIANE DE SOUSA PEREIRA,CRECI 20ª Região / MA
CRISONE JESUS DE LIMA,CRECI 23ª Região / PI
EBERTON SANTOS SOUZA,CRECI 16ª Região / SE
EURIDES DE JESUS SANTOS,CRECI 16ª Região / SE
HELANO MUNIZ ALEXANDRE,CRECI 15ª Região / CE
JOSÉ ROGERIO GUIMARÃES CHAVES,CRECI 20ª Região / MA
LUIS CARLOS ALEXANDRE DE VASCONCELOS,CRECI 15ª Região / CE
WELLINGTON JOSE DE SANTANA,CRECI 7ª Região / PE
VICTOR HUGO OLIVEIRA MOURA,CRECI 19ª Região / MT
RAPHAEL DE MOURA SOUZA,CRECI 26ª Região / AC
DOMINGOS SAVIO DE MATOS SILVA,CRECI 19ª Região / MT
FRANCISCO ROBERIO DOS SANTOS IRINEU,CRECI 15ª Região / CE
FRANCISCO ROGERIO DA SILVA GALDINO,CRECI 15ª Região / CE
FRANCISCO RONEUDO PINHEIRO,CRECI 15ª Região / CE
GEILZA MARIA DOS SANTOS,CRECI 7ª Região / PE
SUZANE LIMA CASTELO,CRECI 15ª Região / CE
JOSE CRISTIANO LINS DE SOUZA,CRECI 15ª Região / CE
ALEXANDRA FALCAO CAVALCANTE FARIAS,CRECI 15ª Região / CE
ANA KARINY TEIXEIRA DE SOUSA,CRECI 15ª Região / CE
GIVALDO SANTANA SANTOS,CRECI 16ª Região / SE
ENRIQUE JOSÉ MACEDO BEDER,CRECI 22ª Região / AL
FERNANDO HENRIQUE BEZERRA E SILVA,CRECI 15ª Região / CE
JOSÉ DERIVALDO NUNES DE OLIVEIRA,CRECI 15ª Região / CE
JOSE RIBAMAR TEIXEIRA SOEIRO,CRECI 20ª Região / MA
MOABE DA SILVA BATISTA,CRECI 15ª Região / CE
NEWTON NOGUEIRA DE ALMEIDA,CRECI 15ª Região / CE
PEDRO GOMES DAS NEVES FILHO,CRECI 15ª Região / CE
CRISTIANE DE SENA ARAÚJO,CRECI 26ª Região / AC
ELIANE PEREIRA DA SILVA,CRECI 22ª Região / AL
LUIZ CARLOS SILVA DE MELO,CRECI 22ª Região / AL
IVAN CORDEIRO ARGOLO,CRECI 9ª Região / BA
PATRICIA MARIA DOS SANTOS,CRECI 9ª Região / BA
JAQUELINE MONTEIRO ALVES,CRECI 15ª Região / CE
GIRLENE PINTO DE AGUIAR,CRECI 23ª Região / PI
JANE IRLANDE DA COSTA BARRETO,CRECI 26ª Região / AC
MARCELO CRISTIANO DE OLIVEIRA,CRECI 19ª Região / MT
RICARDO PROCOPIO MUNIZ RAPOSO,CRECI 20ª Região / MA
PATRICIA LEPLETIER COELHO,CRECI 16ª Região / SE
MARIA EUDOCIA RODRIGUES MELO DE MENEZES,CRECI 22ª Região / AL
JESSE SOUZA DA SILVA,CRECI 15ª Região / CE
MARIANO FIGUEIREDO FILHO,CRECI 20ª Região / MA
GUSTAVO GARROS ROSA,CRECI 20ª Região / MA
CARLOS ALBERTO GODOY,CRECI 19ª Região / MT
ISMAEL SILAS ANGELO SANTOS DE JESUS,CRECI 16ª Região / SE
CLEBIA DOS SANTOS RODRIGUES MELLO,CRECI 19ª Região / MT
AFONSO DE PAULA SOUZA NETO,CRECI 15ª Região / CE
PAULO AMAZONAS GOMES MELO,CRECI 20ª Região / MA
FLAVIO CESAR PALEARE,CRECI 19ª Região / MT
ADAUTO DE OLIVEIRA NOGUEIRA JUNIOR,CRECI 15ª Região / CE
CYNTIA VIANA LEÃO,CRECI 20ª Região / MA
ELYS REGINA SILVA E SILVA,CRECI 20ª Região / MA
JOSIMAR MARQUES DA SILVA,CRECI 19ª Região / MT
FABIO CHAGAS DE PAULA,CRECI 20ª Região / MA
FRANCISCO ALEXANDRE PEREIRA,CRECI 15ª Região / CE
FRANCISCO IGOR MARQUES NUNES,CRECI 15ª Região / CE
IVETE DE MENDONCA SILVA,CRECI 21ª Região / PB
GISELLY OLIVEIRA MIRANDA VELLOZO,CRECI 20ª Região / MA
IBRAIN FERNANDO PEREIRA ALMEIDA,CRECI 20ª Região / MA
ILANNO HOLANDA MONTE,CRECI 15ª Região / CE
PAULO JORGE BENEVIDES VASCONCELOS,CRECI 15ª Região / CE
RENATA CORAÇÃO NAPOLEÃO DE SOUSA,CRECI 20ª Região / MA
MIRLENE CRISTINA VILELA ALVES DE MORAIS,CRECI 19ª Região / MT
WÊIDER RIBEIRO DA SILVA,CRECI 20ª Região / MA
ALEXSANDRO ROCHA,CRECI 15ª Região / CE
ERIKA PAULA LOPES,CRECI 19ª Região / MT
LUCIANO FERREIRA VERAS,CRECI 15ª Região / CE
WARLEY BORGES DA SILVA,CRECI 20ª Região / MA
ALLISSON ROGER FERREIRA SARAIVA,CRECI 20ª Região / MA
JOSÉ DA SILVA CALVET NETO,CRECI 20ª Região / MA
JOSE ROBERTO OLIVEIRA PONTE,CRECI 23ª Região / PI
MANOEL PEREIRA SANTOS,CRECI 20ª Região / MA
MARCELO DE ALMEIDA GARCEZ,CRECI 16ª Região / SE
JOSE BALDEZ DA SILVA,CRECI 19ª Região / MT
LUIS AUGUSTO PINHEIRO DOS ANJOS,CRECI 21ª Região / PB
FLAVIO LUCIO DE ALBUQUERQUE NUNES LEITE,CRECI 21ª Região / PB
SILVANO ROA DE SOUSA FILHO,CRECI 20ª Região / MA
FABIO ALBERTO DA SILVA,CRECI 19ª Região / MT
MARCIO ALEXANDRE DOS SANTOS LIMA,CRECI 16ª Região / SE
DAYANE UCHOA GUIMARAES,CRECI 15ª Região / CE
DJALMA DO NASCIMENTO NUNES,CRECI 17ª Região / RN
TATIANE PAZ DE MARCHI,CRECI 16ª Região / SE
FRANCISCA MARCIA MENDES,CRECI 15ª Região / CE
MARIA MADALENA COSTA GALVAO,CRECI 20ª Região / MA
JAILTON DE VASCONCELOS SILVA,CRECI 21ª Região / PB
JORGE WAGLEYS BEZERRA DOS SANTOS,CRECI 15ª Região / CE
JOSE FERREIRA LIMA,CRECI 15ª Região / CE
ANGEL FERNANDEZ MUNOZ,CRECI 23ª Região / PI
LUIGI TORSTEN FERREIRA FERNANDES,CRECI 17ª Região / RN
